Row ID,Order ID,Customer ID,Ship Mode,Order Date,Ship Date,period,Season,year,month,day_of_week,Coordinates,State,City,Segment,Sub-Category,Product ID,Product Name,Discount,Sales,Quantity,unit_value,Profit
5794,CA-2017-140186,PG-18820,First Class,2017-09-29,2017-10-02,92 days,Fall,2017,9,4,"(36.7783, -119.4179)",California,Bakersfield,Consumer,Furnishings,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",0.0,51.75,1,51.75,15.525
5797,CA-2014-124856,LD-17005,Second Class,2014-09-29,2014-10-03,1188 days,Fall,2014,9,0,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",0.0,117.36,4,29.34,36.3816
5800,CA-2014-166716,CR-12730,Second Class,2014-08-20,2014-08-25,1228 days,Summer,2014,8,2,"(40.6331, -89.3985)",Texas,Chicago,Consumer,Chairs,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",0.3,421.372,2,210.686,-6.0196
5806,CA-2017-113873,KE-16420,Standard Class,2017-11-18,2017-11-19,42 days,Fall,2017,11,5,"(31.9686, -99.9018)",Texas,Dallas,Corporate,Bookcases,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",0.32,205.9992,3,68.6664,-27.2646
5810,CA-2016-125017,KB-16240,Standard Class,2016-02-06,2016-02-11,693 days,Winter,2016,2,5,"(35.5175, -86.5804)",Tennessee,Chattanooga,Corporate,Furnishings,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",0.2,132.224,4,33.056,-18.1808
5812,US-2015-163279,JD-16150,Standard Class,2015-03-22,2015-03-26,1014 days,Spring,2015,3,6,"(36.7783, -119.4179)",California,San Diego,Corporate,Furnishings,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.0,91.96,2,45.98,15.6332
5823,CA-2017-117632,CS-12175,Standard Class,2017-05-12,2017-05-18,232 days,Spring,2017,5,4,"(36.7783, -119.4179)",California,San Francisco,Corporate,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.2,285.48,5,57.096000000000004,-10.7055
5830,CA-2016-122063,MM-17920,Standard Class,2016-12-03,2016-12-07,392 days,Winter,2016,12,5,"(40.2672, -86.1349)",Florida,Richmond,Consumer,Tables,FUR-TA-10004575,Hon 5100 Series Wood Tables,0.0,581.96,2,290.98,104.7528
5831,CA-2016-122063,MM-17920,Standard Class,2016-12-03,2016-12-07,392 days,Winter,2016,12,5,"(40.2672, -86.1349)",Indiana,Richmond,Consumer,Chairs,FUR-CH-10004754,"Global Stack Chair with Arms, Black",0.0,29.98,1,29.98,8.0946
5834,CA-2016-142895,BP-11290,Standard Class,2016-07-21,2016-07-26,527 days,Summer,2016,7,3,"(35.7596, -79.0193)",North Carolina,Concord,Consumer,Chairs,FUR-CH-10002961,"Leather Task Chair, Black",0.2,363.92,5,72.784,0.0
5841,CA-2015-134992,MG-17875,Second Class,2015-09-26,2015-09-26,826 days,Fall,2015,9,5,"(37.127156, -77.982101)",Virginia,Arlington,Home Office,Furnishings,FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",0.0,47.98,2,23.99,11.0354
5844,CA-2015-126725,BS-11665,Standard Class,2015-11-17,2015-11-21,774 days,Fall,2015,11,1,"(36.7783, -119.4179)",California,San Diego,Consumer,Furnishings,FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0.0,80.96,4,20.24,29.1456
5848,CA-2015-126725,BS-11665,Standard Class,2015-11-21,2015-11-21,770 days,Fall,2015,11,5,"(36.7783, -119.4179)",California,San Diego,Consumer,Furnishings,FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,0.0,36.6,3,12.200000000000001,15.372
5853,CA-2015-121783,PO-19180,Standard Class,2015-11-10,2015-11-14,781 days,Fall,2015,11,1,"(46.7296, -94.6859)",Ohio,Roseville,Home Office,Furnishings,FUR-FU-10004351,Staple-based wall hangings,0.0,29.22,3,9.74,12.8568
5858,CA-2015-112214,AH-10690,Standard Class,2015-08-08,2015-08-11,875 days,Summer,2015,8,5,"(31.9686, -99.9018)",Texas,Dallas,Corporate,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",0.6,14.76,5,2.952,-11.439
5859,US-2017-153255,JK-15730,Second Class,2017-09-03,2017-09-07,118 days,Fall,2017,9,6,"(36.7783, -119.4179)",California,Concord,Consumer,Bookcases,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.15,239.666,2,119.833,14.098
5860,CA-2015-108119,MS-17530,Standard Class,2015-11-01,2015-11-08,790 days,Fall,2015,11,6,"(35.201, -91.8318)",Arkansas,Conway,Consumer,Tables,FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",0.0,301.96,2,150.98,45.294
5870,CA-2016-152247,MA-17995,Standard Class,2016-11-07,2016-11-12,418 days,Fall,2016,11,0,"(43.0759, -107.2902)",Wyoming,Cheyenne,Home Office,Chairs,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,0.2,1603.136,4,400.784,100.196
5883,CA-2016-133935,JW-15220,Standard Class,2016-09-18,2016-09-22,468 days,Fall,2016,9,6,"(36.7783, -119.4179)",California,San Diego,Corporate,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",0.2,885.528,9,98.392,-99.6219
5884,CA-2016-136301,EH-13765,Second Class,2016-03-19,2016-03-15,651 days,Spring,2016,3,5,"(36.7783, -119.4179)",California,San Francisco,Corporate,Furnishings,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",0.0,28.28,2,14.14,7.3528
5902,CA-2016-159639,PC-18745,Standard Class,2016-12-03,2016-12-02,392 days,Winter,2016,12,5,"(40.0583, -74.4057)",New Jersey,Westfield,Corporate,Furnishings,FUR-FU-10001889,Ultra Door Pull Handle,0.0,31.56,3,10.52,10.4148
5916,US-2015-126977,PF-19120,Standard Class,2015-09-17,2015-09-23,835 days,Fall,2015,9,3,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,0.1,2655.369130271852,2,1327.684565135926,8.8784
5924,CA-2016-130288,DK-13225,Second Class,2016-11-26,2016-11-30,399 days,Fall,2016,11,5,"(40.7128, -74.006)",New York,New York City,Corporate,Tables,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",0.4,313.176,2,156.588,-120.0508
5927,US-2014-118997,RA-19885,Standard Class,2014-04-08,2014-04-12,1362 days,Spring,2014,4,1,"(32.3182, -86.9023)",Ohio,Decatur,Corporate,Tables,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",0.0,1215.92,8,151.99,316.1392
5929,CA-2014-114314,DB-13555,Standard Class,2014-10-11,2014-10-15,1176 days,Fall,2014,10,5,"(35.201, -91.8318)",Arkansas,Fayetteville,Corporate,Furnishings,FUR-FU-10002107,Eldon Pizzaz Desk Accessories,0.0,8.92,4,2.23,3.9248
5936,CA-2016-103107,RB-19465,Same Day,2016-07-09,2016-07-04,539 days,Summer,2016,7,5,"(47.7511, -120.7401)",Washington,Seattle,Home Office,Furnishings,FUR-FU-10000221,"Master Caster Door Stop, Brown",0.0,25.4,5,5.08,8.636
5944,CA-2014-104178,JM-15265,Standard Class,2014-08-30,2014-08-29,1218 days,Summer,2014,8,5,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Furnishings,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",0.0,6.28,1,6.28,2.6376
5955,CA-2014-155796,TS-21430,Second Class,2014-11-11,2014-11-15,1145 days,Fall,2014,11,1,"(41.2033, -77.1945)",Pennsylvania,Reading,Corporate,Furnishings,FUR-FU-10000409,"GE 4 Foot Flourescent Tube, 40 Watt",0.2,23.968,2,11.984,7.7896
5956,CA-2014-155796,TS-21430,Second Class,2014-11-11,2014-11-15,1145 days,Fall,2014,11,1,"(41.2033, -77.1945)",Pennsylvania,Reading,Corporate,Bookcases,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",0.5,521.96,27,19.33185185185185,-250.5408
5960,CA-2016-127138,DK-13225,Second Class,2016-03-12,2016-03-15,658 days,Spring,2016,3,5,"(36.7783, -119.4179)",California,San Francisco,Corporate,Chairs,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.2,770.352,3,256.784,77.0352
5972,CA-2014-141726,CC-12145,First Class,2014-07-20,2014-07-22,1259 days,Summer,2014,7,6,"(36.7783, -119.4179)",California,San Diego,Consumer,Furnishings,FUR-FU-10003577,Nu-Dell Leatherette Frames,0.0,43.02,3,14.340000000000002,15.4872
5973,CA-2017-115105,BD-11770,Standard Class,2017-02-06,2017-02-11,327 days,Winter,2017,2,0,"(40.7128, -74.006)",New York,New York City,Consumer,Bookcases,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.2,240.784,1,240.784,30.098
5993,US-2017-163300,ES-14020,Standard Class,2017-09-15,2017-09-21,106 days,Fall,2017,9,4,"(36.7783, -119.4179)",Florida,Los Angeles,Consumer,Chairs,FUR-CH-10003396,Global Deluxe Steno Chair,0.2,184.752,3,61.584,-20.7846
5996,CA-2016-162187,NS-18640,Same Day,2016-12-11,2016-12-11,384 days,Winter,2016,12,6,"(40.4173, -82.9071)",Ohio,Columbus,Corporate,Chairs,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",0.3,458.43,5,91.686,-137.529
5998,CA-2016-162187,NS-18640,Same Day,2016-12-11,2016-12-11,384 days,Winter,2016,12,6,"(40.4173, -82.9071)",Ohio,Columbus,Corporate,Tables,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",0.4,328.59,3,109.52999999999999,-147.8655
5999,US-2014-112991,SH-19975,Standard Class,2014-12-10,2014-12-14,1116 days,Winter,2014,12,2,"(44.0682, -114.742)",Idaho,Caldwell,Corporate,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,0.2,338.352,3,112.78399999999999,4.2294
6005,CA-2017-107244,AG-10390,Standard Class,2017-09-09,2017-09-11,112 days,Fall,2017,9,5,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",0.0,19.76,4,4.94,8.2992
6006,CA-2015-100657,SW-20245,Standard Class,2015-11-02,2015-11-07,789 days,Fall,2015,11,0,"(40.7128, -74.006)",New York,Troy,Consumer,Chairs,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",0.1,109.764,2,54.882,8.5372
6016,CA-2014-102652,AY-10555,Standard Class,2014-04-06,2014-04-12,1364 days,Spring,2014,4,6,"(36.7783, -119.4179)",Ohio,Los Angeles,Corporate,Furnishings,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.0,91.96,2,45.98,15.6332
6017,CA-2014-102652,AY-10555,Standard Class,2014-04-06,2014-04-12,1364 days,Spring,2014,4,6,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Furnishings,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0.0,33.11,7,4.7299999999999995,12.9129
6031,US-2017-152492,AH-10585,Same Day,2017-07-08,2017-07-06,175 days,Summer,2017,7,5,"(27.9944, -81.7603)",Florida,Miami,Consumer,Chairs,FUR-CH-10000155,Global Comet Stacking Armless Chair,0.2,239.24,1,239.24,23.924
6034,CA-2015-130253,PP-18955,Standard Class,2015-12-19,2015-12-18,742 days,Winter,2015,12,5,"(36.7783, -119.4179)",California,Los Angeles,Home Office,Furnishings,FUR-FU-10002963,"Master Caster Door Stop, Gray",0.0,15.24,3,5.08,5.1816
6037,CA-2016-131205,AA-10645,Standard Class,2016-09-04,2016-09-08,482 days,Fall,2016,9,6,"(37.8393, -84.27)",Kentucky,Georgetown,Consumer,Furnishings,FUR-FU-10003347,Coloredge Poster Frame,0.0,42.6,3,14.200000000000001,16.614
6043,CA-2016-117912,TB-21520,Standard Class,2016-02-04,2016-02-08,695 days,Winter,2016,2,3,"(34.0489, -111.0937)",Arizona,Sierra Vista,Consumer,Furnishings,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,0.2,14.368,2,7.184,3.9512
6044,CA-2017-145702,AH-10075,Second Class,2017-05-19,2017-05-24,225 days,Spring,2017,5,4,"(35.5175, -86.5804)",Tennessee,Knoxville,Corporate,Chairs,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,0.2,314.352,3,104.78399999999999,-35.3646
6046,CA-2015-113215,CP-12085,Standard Class,2015-09-03,2015-09-08,849 days,Fall,2015,9,3,"(34.0489, -111.0937)",Arizona,Tucson,Corporate,Furnishings,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.2,238.152,3,79.384,89.307
6047,CA-2016-154662,BF-11215,Standard Class,2016-06-09,2016-06-16,569 days,Summer,2016,6,3,"(46.7296, -94.6859)",Texas,Minneapolis,Home Office,Tables,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",0.0,692.94,3,230.98000000000002,173.235
6054,CA-2016-124016,JS-15940,Second Class,2016-09-24,2016-09-26,462 days,Fall,2016,9,5,"(40.4173, -82.9071)",Ohio,Lancaster,Home Office,Furnishings,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",0.2,28.0,4,7.0,7.7
6069,CA-2017-166695,CC-12430,Standard Class,2017-05-20,2017-05-24,224 days,Spring,2017,5,5,"(36.7783, -119.4179)",Ohio,Lakewood,Home Office,Furnishings,FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,0.0,6.98,1,6.98,3.3504
6080,CA-2016-151561,PG-18820,Standard Class,2016-09-01,2016-09-07,485 days,Fall,2016,9,3,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",0.0,191.82,3,63.94,61.3824
6088,CA-2015-114048,EH-13945,Standard Class,2015-12-14,2015-12-18,747 days,Winter,2015,12,0,"(36.7783, -119.4179)",California,Costa Mesa,Consumer,Furnishings,FUR-FU-10004351,Staple-based wall hangings,0.0,29.22,3,9.74,12.8568
6097,CA-2017-100111,SV-20365,Standard Class,2017-09-20,2017-09-26,101 days,Fall,2017,9,2,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10003061,"Global Leather Task Chair, Black",0.1,80.991,1,80.991,8.0991
6100,CA-2017-100111,SV-20365,Standard Class,2017-09-20,2017-09-26,101 days,Fall,2017,9,2,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,0.1,2775.5155663964583,11,252.3195969451326,609.7157
6105,US-2017-132381,Dp-13240,First Class,2017-08-22,2017-08-24,130 days,Summer,2017,8,1,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Home Office,Tables,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,0.4,314.532,2,157.266,-83.8752
6111,CA-2016-124590,SP-20920,Standard Class,2016-11-12,2016-11-16,413 days,Fall,2016,11,5,"(40.4173, -82.9071)",Ohio,Parma,Consumer,Chairs,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",0.3,1474.802,7,210.68599999999998,-21.0686
6121,CA-2017-143378,JR-16210,Standard Class,2017-09-19,2017-09-25,102 days,Fall,2017,9,1,"(43.8041, -120.5542)",Oregon,Springfield,Corporate,Furnishings,FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",0.2,409.216,8,51.152,61.3824
6122,CA-2017-143378,JR-16210,Standard Class,2017-09-19,2017-09-25,102 days,Fall,2017,9,1,"(43.8041, -120.5542)",Oregon,Springfield,Corporate,Bookcases,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,0.7,72.588,2,36.294,-128.2388
6128,CA-2016-124100,EH-13990,Standard Class,2016-03-31,2016-04-06,639 days,Spring,2016,3,3,"(40.7128, -74.006)",New York,New York City,Consumer,Chairs,FUR-CH-10003817,"Global Value Steno Chair, Gray",0.1,327.996,6,54.666,54.666
6132,CA-2014-163447,TB-21190,Standard Class,2014-12-27,2014-12-31,1099 days,Winter,2014,12,5,"(40.7128, -74.006)",New York,New York City,Home Office,Chairs,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",0.1,767.214,14,54.801,161.9674
6134,CA-2016-148096,AO-10810,First Class,2016-08-16,2016-08-19,501 days,Summer,2016,8,1,"(36.7783, -119.4179)",California,Los Angeles,Corporate,Tables,FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",0.2,161.28,2,80.64,12.096
6139,CA-2014-131247,GA-14725,Standard Class,2014-03-30,2014-04-04,1371 days,Spring,2014,3,6,"(36.7783, -119.4179)",Florida,San Francisco,Consumer,Bookcases,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.15,205.666,2,102.833,-12.098
6152,CA-2014-111871,EK-13795,Second Class,2014-03-18,2014-03-21,1383 days,Spring,2014,3,1,"(36.7783, -119.4179)",California,San Francisco,Home Office,Bookcases,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.15,1198.33,10,119.833,70.49
6154,CA-2017-151484,CV-12805,First Class,2017-04-20,2017-04-23,254 days,Spring,2017,4,3,"(41.2033, -77.1945)",Pennsylvania,Philadelphia,Corporate,Furnishings,FUR-FU-10001876,"Computer Room Manger, 14""",0.2,51.968,2,25.984,10.3936
6191,CA-2016-157259,JM-15535,Standard Class,2016-12-24,2016-12-28,371 days,Winter,2016,12,5,"(40.7128, -74.006)",New York,New York City,Consumer,Furnishings,FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,0.0,799.56,9,88.83999999999999,207.8856
6203,CA-2016-118332,PK-19075,Standard Class,2016-12-16,2016-12-23,379 days,Winter,2016,12,4,"(36.7783, -119.4179)",California,Apple Valley,Consumer,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,0.2,563.92,5,112.78399999999999,7.049
6205,CA-2017-145660,MG-17650,First Class,2017-12-02,2017-12-03,28 days,Winter,2017,12,5,"(40.4173, -82.9071)",Ohio,Marion,Home Office,Furnishings,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,0.2,7.712,2,3.856,1.7352
6208,CA-2016-133697,CM-12445,Second Class,2016-10-22,2016-10-24,434 days,Fall,2016,10,5,"(31.9686, -99.9018)",Texas,Houston,Consumer,Chairs,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,0.3,56.686,1,56.686,-14.5764
6212,CA-2017-119809,YS-21880,Standard Class,2017-08-18,2017-08-25,134 days,Summer,2017,8,4,"(47.7511, -120.7401)",Washington,Seattle,Corporate,Furnishings,FUR-FU-10001475,"Contract Clock, 14"", Brown",0.0,65.94,3,21.98,22.4196
6223,CA-2017-140627,DK-12985,Standard Class,2017-12-23,2017-12-27,7 days,Winter,2017,12,5,"(35.5175, -86.5804)",Tennessee,Hendersonville,Consumer,Furnishings,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",0.2,72.704,4,18.176,19.0848
6227,CA-2015-133445,JF-15490,Standard Class,2015-10-05,2015-10-09,817 days,Fall,2015,10,0,"(43.8041, -120.5542)",Ohio,Portland,Consumer,Chairs,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,0.2,291.168,4,72.792,-14.5584
6242,CA-2017-141572,LO-17170,Second Class,2017-06-03,2017-05-31,210 days,Summer,2017,6,5,"(43.1939, -71.5724)",New Hampshire,Concord,Corporate,Furnishings,FUR-FU-10001185,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",0.0,247.44,8,30.93,101.4504
6246,CA-2015-112305,KB-16405,Standard Class,2015-11-21,2015-11-25,770 days,Fall,2015,11,5,"(47.7511, -120.7401)",Washington,Seattle,Home Office,Furnishings,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",0.0,22.14,3,7.38,6.4206
6249,CA-2017-121580,ML-17410,Standard Class,2017-05-29,2017-06-04,215 days,Spring,2017,5,0,"(40.2672, -86.1349)",Indiana,Columbus,Consumer,Furnishings,FUR-FU-10003981,Eldon Wave Desk Accessories,0.0,6.24,3,2.08,2.6208
6255,CA-2015-151624,VW-21775,Standard Class,2015-09-08,2015-09-14,844 days,Fall,2015,9,1,"(32.3182, -86.9023)",Alabama,Montgomery,Corporate,Furnishings,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,0.0,21.36,1,21.36,8.1168
6274,US-2016-139087,DK-13375,Second Class,2016-07-23,2016-07-22,525 days,Summer,2016,7,5,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Furnishings,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,0.0,12.42,3,4.14,4.4712
6276,US-2016-139087,DK-13375,Second Class,2016-07-17,2016-07-22,531 days,Summer,2016,7,6,"(47.7511, -120.7401)",Washington,Seattle,Consumer,Furnishings,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",0.0,24.75,5,4.95,10.89
6282,CA-2015-116484,JK-15205,Standard Class,2015-11-21,2015-11-26,770 days,Fall,2015,11,5,"(40.4173, -82.9071)",Ohio,Marion,Consumer,Furnishings,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,0.2,63.824,2,31.912,9.5736
6286,CA-2016-125080,VW-21775,Standard Class,2016-10-22,2016-10-26,434 days,Fall,2016,10,5,"(40.4173, -82.9071)",Ohio,Lakewood,Corporate,Tables,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",0.4,661.176,2,330.588,-231.4116
6288,CA-2014-100090,EB-13705,Standard Class,2014-07-08,2014-07-12,1271 days,Summer,2014,7,1,"(36.7783, -119.4179)",California,San Francisco,Corporate,Tables,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,0.2,502.488,3,167.496,-87.9354
6290,US-2015-139675,NF-18595,Second Class,2015-03-14,2015-03-18,1022 days,Spring,2015,3,5,"(36.7783, -119.4179)",California,Chico,Home Office,Chairs,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,0.2,915.136,4,228.784,102.9528
6292,CA-2017-143756,ME-17725,First Class,2017-12-02,2017-12-05,28 days,Winter,2017,12,5,"(37.127156, -77.982101)",Virginia,Salem,Consumer,Chairs,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.0,701.96,2,350.98,168.4704
6307,CA-2016-163328,TP-21565,Second Class,2016-11-05,2016-11-06,420 days,Fall,2016,11,5,"(43.8041, -120.5542)",Oregon,Eugene,Corporate,Chairs,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",0.2,104.784,1,104.784,-14.4078
6309,CA-2016-163328,TP-21565,Second Class,2016-11-04,2016-11-06,421 days,Fall,2016,11,4,"(43.8041, -120.5542)",Oregon,Eugene,Corporate,Chairs,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0.2,650.352,3,216.784,-97.5528
6328,CA-2014-167927,XP-21865,Standard Class,2014-01-20,2014-01-26,1440 days,Winter,2014,1,0,"(44.3148, -85.6024)",Michigan,Westland,Consumer,Furnishings,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.0,272.94,3,90.98,30.0234
6337,CA-2016-165995,BG-11740,Standard Class,2016-08-30,2016-09-06,487 days,Summer,2016,8,1,"(36.7783, -119.4179)",California,Los Angeles,Consumer,Furnishings,FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",0.0,47.04,4,11.76,15.9936
6340,CA-2017-143112,TS-21370,Standard Class,2017-10-05,2017-10-09,86 days,Fall,2017,10,3,"(40.7128, -74.006)",New York,New York City,Corporate,Chairs,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",0.1,221.382,2,110.691,2.4598
6370,CA-2016-103919,TP-21565,Standard Class,2016-10-08,2016-10-07,448 days,Fall,2016,10,5,"(31.9686, -99.9018)",Texas,Grand Prairie,Corporate,Furnishings,FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",0.6,38.08,5,7.616,-29.512
6372,CA-2017-143035,CC-12430,Second Class,2017-10-03,2017-10-05,88 days,Fall,2017,10,1,"(40.7128, -74.006)",New York,New York City,Home Office,Furnishings,FUR-FU-10001934,Magnifier Swing Arm Lamp,0.0,83.92,4,20.98,21.8192
